1JfLy5TnAlh1FQQY2I4qmdcK3XnEwjA2fraGjJk9Mb20	rse-s-r-o-чехія	Загальна	0	Протокол CashFlow.docx
1otoFLMVuARCoEdifQ2NHbs83STgT780F_WxdizcfVNg	mai-travel	Загальна	2026	Протокол MAI Travel _ ToDo.Бухгалтерський напрям 15.04.2026.docx
1xnj5HzW1fAZdMwRRJ9aL5c1wJYOLM-ADhNZxJjYNlhQ	mai-travel	Демонстрація	2026	Протокол  MAI Travel _ ToDo. Демонстрація внутрішніх процесів тур.агенції 16.04.2026.docx
1JByVg9Sr6vBLQsOx688HLOWZiNcHJMn1QJJIXxNEBXo	mai-travel	Статусна	2026	Протокол MAI Travel | ToDo. Статусна зустріч 27.04.2026.docx
1R8njR0KWX2wYZoA1LizYvaV1r1WvPZeC-cTGm0Gw-Bc	mai-travel	Загальна	2026	Протокол MAI Travel _ Огляд бізнес процесу продажів 13.04.2026.docx
1KI3gmqH4Lk7i44AN6KGQbmc9J-vdTOo2IIEpgbNX_A8	rse-s-r-o-чехія	Навчання	0	Протокол RSE_ToDo - навчання Фінанси .docx
18-72lCSvBgA2z3m0PWxTtybSllp8KzexefaofPyUfWA	rse-s-r-o-чехія	План/договір/ТЗ	0	Протокол RSE _ ToDo Планування на виробництві ч.2.docx
1Obnh_maL66RzpIYhmGL61hF_OH9ZCVLOXt_LSMZ56II	rse-s-r-o-чехія	Загальна	0	Протокол ToDo CashFlow.docx
1Yn0_Kne2kKBujefX_eqehm-ti5w4u92mpKP0cbL4sxQ	rse-s-r-o-чехія	Загальна	0	Протокол ToDo email for sales.docx
1CGxc2acYFnenIYRIu_frvzm7xcqfDlyXA1lRxzSD_5U	mai-travel	Загальна	0	Протокол ToDo - MAI Travel | ToDo. Моделювання функціоналу CRM.docx
1ABiUdNQIYrVTGJik-8PfS2SPp5aR8dFHOU8ICljqeUM	mai-travel	Статусна	2026	Протокол ToDo - MAI Travel _ ToDo. Статусна зустріч 30.03.2026.docx
1XPFxoBkRWlwoAdyFzMDg-Vt8aPE5JAEDYR_-wD2q194	rse-s-r-o-чехія	Загальна	0	Протокол ToDo Витрати.docx
1VDnXl4YV7x0OEfQCZt6AR-W93RH7iDlWkMQb6cV0BR0	rse-s-r-o-чехія	Загальна	0	Протокол ToDo Документи по залишкам на рахунках.docx
1D9xOyifmuxzy_waxRpdwzCQtHvnTurstTtUoE-vSjZg	rse-s-r-o-чехія	Загальна	0	Протокол ToDo Закупівлі.docx
1NEyNopm7wThBXhyrDQJyRCu_o3Iw0Nlo	rse-s-r-o-чехія	Загальна	0	Протокол ToDo Заявка на оплату.docx
1hJ83vYRebZN3HjrBfI-QmQK_AhbzGapQUOeGgf1HdhU	rse-s-r-o-чехія	Навчання	0	Протокол ToDo - навчання Фінанси.docx
1CLO3bunK7H3Ge2KdWSQ-cBuNue3hjX6cDks8tWYe_V0	rse-s-r-o-чехія	Загальна	0	Протокол ToDo - Питання по замовлення на продаж та банках.docx
1ox2JNneU_X8GsO6cNvAqEtAmIiOMIjSW5s1viDqOMIg	rse-s-r-o-чехія	Загальна	0	Протокол ToDo Платіжний календар.docx
1KbB41KEYUE-VHtWk29t7sbuiaRg05bdUdmpVnLlG8n4	rse-s-r-o-чехія	Загальна	0	Протокол | ToDo Продажі, bpmn.docx
1yGbhq6z0f9ZghJ0Evi7pYNgA0znHNSb03ZLr-zaJh78	rse-s-r-o-чехія	Загальна	0	Протокол ToDo - проєкти.docx
1DZtrShvWYfmWvIjyxmuX-67Am7uG4_GuvfQ9F4St-eM	rse-s-r-o-чехія	Загальна	0	Протокол ToDo Співробітники.docx
1Lt8HtkaAaWOGAIsY_jwWSGvDued2iwiF	rse-s-r-o-чехія	Статусна	2026	Протокол ToDo - Статусна Зустріч 05.03.2026.docx
1Z86QFVFWkyFTHJVrM0J3TS1Ow4X_4j3ZbDA0sWD-Q3I	rse-s-r-o-чехія	Загальна	0	Протокол ToDo Узгодження банківських виписок.docx
1u-aU_BQHD6woesqq2T9X0W939HXAESAR	ultrahorizont	Збір вимог	0	Протокол Ultrahorizont _ ToDo Збір вимог по закупівлях.docx
1R3Y0qaWH6Lw8ybrh9p3bUzqv9frMglL57fk53FrByNw	ultrahorizont	Збір вимог	0	Протокол Ultrahorizont _ ToDo Збір вимог по закупівлях.docx
1Gwrz6-aZgY3p7IwGcHPdeVhdWX5ihNZJ3Yuumuv8itI	ultrahorizont	Збір вимог	0	Протокол UltraHRZNT _ ToDo Збір вимог по продажам.docx
1EVbbnbB2I4RYnfxhTpGznWQRk4XsSXAR	ultrahorizont	Збір вимог	0	Протокол UltraHRZNT _ ToDo Збір вимог по продажам.docx
1euVesXdv56m_9uq2oBL5DtXtuq6yqHNnu3F2PBMF4ZU	ultrahorizont	Збір вимог	0	Протокол UltraHRZNT | ToDo Збір вимог по продажам.docx
1kq5WZxWJ6Db93VhHk04aXaA2Zz6TXC3O	ultrahorizont	Фінанси	0	Протокол UltraHRZNT _ ToDo Збір вимог фінансовий облік.docx
13fFqbFozunMdEFNB8IpDuyf-aw_DwEKkVrPVqrs8x4k	ultrahorizont	Фінанси	0	Протокол UltraHRZNT _ ToDo Збір вимог фінансовий облік.docx
1n-Sqnkv5ZOn5f6IbhsjecUdvHA-mKOZe	2-архів	Загальна	2024	Протокол_Агард_20.03.2024 (0FT007).docx
1fr9JbVDfStUm7qHMyCgwPXnjMG9MyPS1	2-архів	Загальна	2024	Протокол_Агард_24.03.2024.docx
18DRmtGg-8qxn-V0Pq95wTqK1mPxALl1TcY8tRPcqYO8	rse-s-r-o-чехія	Загальна	0	Протокол Видача компонентів на замовлення.docx
1u-eFa5pJGJuoqgOD5SNSeUvEcyKPgqYkBx4tZzsGRR8	rse-s-r-o-чехія	Загальна	0	Протокол Виробництво PWRGAS: специфікації і операції.docx
13HSC2OoKJS2tgf9sO6ml1yWYM-evhAYledhMnPS70Jc	rse-s-r-o-чехія	План/договір/ТЗ	0	Протокол Виробництво: планування.docx
1g2aMnGU2vm2z5YOWVHfMsM52UafxOSfZd2z7hDscC2s	rse-s-r-o-чехія	Загальна	0	Протокол Виробництво: специфікації і операції.docx
1b_rbaQmZkfSOPd0-3zn3DSK8nbCXyTolxeYFEWJRrak	пп-геральдика	Загальна	2024	Протокол внутрішньої зустрічі 31.07.2024.docx
1-F7dFQ_OYtk9konZrlEIziSkou_Q0DU2MdEvdi214NU	2-архів	Загальна	2023	Протокол встречи 10-11-23. Номенклатура. Склад.docx
1Xxxh4zMvpjDAFng_xXEs_YzrRiJWKdXfCVMdUvDrXV4	2-архів	План/договір/ТЗ	2024	Протокол встречи 11-01-24. Бухгалтерский учет (план счетов, аналитика). Расчет себестоимости.docx
14P_SMS5dAlUNarc1aIQ8yQXkAXbBz9Qds1C0oh4syx0	2-архів	План/договір/ТЗ	2023	Протокол встречи. 11.12.23. Производство. Планирование, контроль качества, брак..docx
1rzUxk9U-qEGeR5yfLmse83WJQNOKHbWcVq7lhkl7DQ0	2-архів	Демонстрація	2024	Протокол встречи 14.02.2024. Презентация модели и оценки проекта.docx
1wIp2daxHtDrOUlI1qe-3ZGLE3FG--gbA9EHGSDG9lMM	2-архів	Загальна	2023	Протокол встречи 14-11-23. Продажи.docx
1dFuCWDFH0gMQYAkHSFK1UtP4eJEqVWUwlHaBzFHI7cU	2-архів	Загальна	2023	Протокол встречи 17-11-23. Закупки.docx
1meUnP3Pu2slp3L8ynSmGyO9M54USqRupTwuk5FeLz7M	2-архів	Загальна	2023	Протокол встречи. 20.11.23. Производство. Общая информация.docx
1aMopyHTImW01UHuPoxFTt9ukavkx3r0J57f0cwLl2C8	2-архів	Загальна	2023	Протокол встречи. 22.11.23. Производство. Рабочие центры.docx
1P9jZ3c6fudeBiTK-417GRxFjy9XQLkDvLhN8Qzk-ZCM	2-архів	Загальна	2023	Протокол встречи. 24.11.23. Производство. Спецификации и операции.docx
1yt6tsrAto02WqFHH4MvpwsszMWORvSjZjKGMLdeuVy0	2-архів	Загальна	0	Протокол встречи 5-12-23. Банк. Бухгалтерский учет.docx
1RJMsiJlyXUxzVBA4pc27gdcoHYF_SBa1tv_H856e_Zk	2-архів	Загальна	0	Протокол встречи 7-11-23. Юр. и орг. структуры, направления деятельности.docx
1wtKueV81unkIXnabDAomOq72Y9qZd0tp7ylOzV3ww0U	wiy-drones	Демонстрація	0	Протокол демонстрації модуля Self-ERP.docx
1rJhZmXtxNq5Zdks7zwThJpGVYPnoWAOxt5B1oJxZ0as	rse-s-r-o-чехія	Демонстрація	0	Протокол Демонстрація процесу.docx
1MNOR4XFJwf62c4zF8FhLx1yS-jEWz02VXP9jUtlyRpc	rse-s-r-o-чехія	Демонстрація	0	Протокол Демонстрація процесу.docx
1qqk-yTFIs1n-3Fg2AB2dpe3eQBXIyqJXmOXVczYYADs	peran-food	Демонстрація	0	Протокол. Демонстрація Солт загальна (1).docx
10Su1NkLzYliRg-qFgODjsqX_YxKW608HYPpZufSTgmw	peran-food	Демонстрація	0	Протокол. Демонстрація Солт загальна (2).docx
1M3f69gYCSKFDUrRWoXuVDQV6d-2T7K_4Yrxz2RzwSAQ	peran-food	Демонстрація	0	Протокол. Демонстрація Солт загальна (3).docx
15tXw2D7UPnnuoqihcR096ugZSjvOqq0g61SoTQJy7iM	rse-s-r-o-чехія	Загальна	0	Протокол Закупівлі: бізнес-процес відділу забезпечення.docx
18ZN6_AyXS9FIoFPFSmEougJFMXOvoBJu9-8NXOUrhz8	олімпіус-консалт	Збір вимог	2025	Протокол Збір вимог 24.06.2025.docx
1U1yLF5grkvZ5qmbLHgTiEjboyEAeRJWU38VMVJU6-uo	peran-food	Збір вимог	0	Протокол. Збір вимог з менеджером.docx
1Ym1NbcKHMW7AIcMC429O7SDm7Kig-JywXy3aaYHnse8	peran-food	Збір вимог	0	Протокол. Збір вимог по кухні (інвентаризація, закупівлі).docx
1qPc4Ahravg1bjanpiDtuL-yeWKfpurfqSwPdJfoMhXM	peran-food	Збір вимог	0	Протокол. Збір вимог по кухні (планування, техкарти, зони, цехи, операції).docx
1bm8n0lvFVJlPVsp-MTefvB7TWtVWvyslymLbnFDqHcQ	peran-food	Збір вимог	0	Протокол. Збір вимог по логістиці.docx
1ByGC18Be2kPA2xUnZJYSzySSKvRYkSYE9yKeqBy9fSY	peran-food	Загальна	0	Протокол. Звітність.docx
1PiO6f3oGO4plsmQYgPpDdE3i-v63f6jRZq57lYpPkvo	peran-food	Загальна	0	Протокол. Знижки.docx
1SrM4TK3184J8U2JBHUxJG7XqFcEch7Al	bixter-work	Загальна	2026	Протокол зустрічі 01.05.2026.docx
1rd5EmrmuFTp6YlAK5ZGkDrFKNFAd-Ch5	atmosfera	Загальна	2026	Протокол зустрічі 02.02.2026.docx
1n9wyDgckuQLr-U1pNDencPdFeV5i3U6x	bixter-work	Загальна	2026	Протокол зустрічі 02.03.2026.docx
1IgXcAd8PjT3DjYVluOOvLUu3v47mV7a66KO1ghemPvY	медікус	Загальна	2025	Протокол зустрічі 02.05.2025.docx
1o4oqgvolK_VJ6ZiOlpW0OGeoo3AMKNRd	ярослав	Загальна	2026	Протокол зустрічі 02.06.2026.docx
1iJP4xrGR3CWuj72T-zxVcESWqg4zxoDzyw5j5KiyC0k	yodezeen	Загальна	0	Протокол зустрічі 02.06.docx
1pm4qsAvuiiTj05V_Xegb7C5mJ9hRE8cg	atmosfera	Загальна	2026	Протокол зустрічі 03.02.2026.docx
1EBVzAa5tKVA5XwNgqT9OqeWiJL7Sa97O	bixter-work	Загальна	2026	Протокол зустрічі 03.06.2026.docx
1EdC3hMrcH592AYNZ9cxhKWeY2v-_5OoQBRXBiyeuLXs	iqosa	Загальна	2025	Протокол зустрічі 03.10.2025.docx
1LuhITFNo_Uo9QfkbyxQuxu1BY1SkHjlb	bixter-work	Загальна	2025	Протокол зустрічі 03.12.2025 .docx
12BRcZ-5AeD6UwBk1XkQEUi747CE01jPDSAL0nGxpUVA	atmosfera	План/договір/ТЗ	2026	Протокол зустрічі 04.02.2026 Договорна_діяльність.docx
1-weT_8RbaBnOcGR-N9dIRONZQR4gbNIT	bixter-work	Загальна	2026	Протокол зустрічі 04.03.2026.docx
1XdM5dWPAwDu5_r3l5zL7Z7CsLJtKmcBU	bixter-work	Загальна	2026	Протокол зустрічі 04.06.2026.docx
10UoRkPm-qWddBQHyl5OH7Cl3e1V4ql-o	бойові-птахи-україни-тов-warbirds	Загальна	0	Протокол зустрічі 04.12.docx
1t-DjtjRt9lJQYmZjmHVOxwI75UWWDwaS	atmosfera	Загальна	2026	Протокол зустрічі 05.02.2026.docx
10p7wBQ_R-uCcnH_6XPVMmubysoF5OMWTYRafZU8lNLU	revolution	Загальна	0	Протокол зустрічі 05.05. Тема Як працює маркетинг.docx
14o8MMvtAl1WrRcWCeOBk8qJHf8eJv9Lk	bixter-work	Загальна	2025	Протокол зустрічі 05.12.2025.docx
1MoM67y-hN4ybEw0K6P_MBzPIDSuVvMwW	бойові-птахи-україни-тов-warbirds	Загальна	0	Протокол зустрічі 05.12.docx
1SCvhyOdySTtkME1a5ZcjgbrH0aY_QZQOl3g36Efkh-U	atmosfera	Загальна	2026	Протокол зустрічі 06.02.2026 IT блок.docx
1ztykSwkLCl1l-FpWMSZ2Gk2O8L2yFv1KqtEjKbmfFdM	atmosfera	Загальна	2026	Протокол зустрічі 06.02.2026 Бонусна програма КД.docx
1hXYNzAGHugjMLMumJ0ISgFQgzcgOWZkqjBVvronM2tU	медікус	Загальна	2025	Протокол зустрічі 06.05.2025.docx
16HoQxJ792ii5rJTp_VV2ppua_bOi0gDK	медікус	Загальна	2025	Протокол зустрічі  06.08.2025.docx
1Jx0kRr679l2CuXfUfRf7AXtnnJCSKINXpPV2GfMvXJs	iqosa	Загальна	2025	Протокол зустрічі 06.10.2025.docx
1uz-cTZ3mnfXmMa1umwfIGsxeeDmq5-iK	bixter-work	Загальна	2026	Протокол зустрічі 07.01.2026.docx
1FfcXRsRTKafF3UlimMX02ZXRLH5KLE-0XS0TSZX8QD8	медікус	Загальна	2025	Протокол зустрічі 07.05.2025.docx
1r77wfBQmoxybItv1XY0Iyb7xzAe4qJroejTY6uDJbjI	iqosa	Загальна	2025	Протокол зустрічі 08.10.2025.docx
1h0zCAw7wlV3E0za7Qa1YNzOYfsJoQiQJmS_zYS9BmhI	2-архів	Демонстрація	2024	Протокол зустрічі 08.11.2024 - Презентація прод бази.docx
18ccrVmbbTUBUNOrmTh01fdntCwEyizjWgFyeOBbrf10	2-архів	Загальна	2024	Протокол зустрічі 09.01.24.docx
1_WdMxwAVYn6vVLRNFdHX2UxQucqMsm9NbsLmJJDoXhw	2-архів	Загальна	2024	Протокол зустрічі 09.01.24 (Концепція рішення).docx
1NKqnYtcCmjTWWhSXhYImAXp0nWzuyROK4dlTHuh4Nh4	rse-s-r-o-чехія	Фінанси	2025	Протокол зустрічі 09.04.2025. Управлінський облік.docx
1Q5JkeyQKm03lSXkVOmE2v9eaAIYQ9p8U	iqosa	Загальна	2026	Протокол зустрічі 09.04.2026.docx
1_Sc5ZBCTIoc_Ld4cp0Pfs0rd0-sm1bFz	bixter-work	Загальна	2026	Протокол зустрічі 10.02.2026.docx
1pYWTiLoP-tfJMNeKgy-Cdm-PyuhZ_lHd	atmosfera	Загальна	2026	Протокол зустрічі 10.02.2026.docx
17Ohy8qeiySzJiygGt3onGgifmcpJqsFF	iqosa	Загальна	2025	Протокол зустрічі 10.11.2025.docx
1NCsVZcKWWqglv42c5RYIT0yExddlmO_In7ynTUklQxk	2-архів	Загальна	2024	Протокол зустрічі 11.10.2024.docx
1E7bCGZytZFUGfEmfHGjYBEgD6pZGiyEo	atmosfera	Загальна	2026	Протокол зустрічі 12.01.2026.docx
1rAQ0hqaFWe0cyyK5NRVZwHi7d1H1IbCK	bixter-work	Загальна	2026	Протокол зустрічі 12.01.2026.docx
1FIeJHFQIhONcI31dZDNgORZUJ_g-S2EAtiSAWN9YKLo	медікус	Загальна	2025	Протокол зустрічі 12.05.2025.docx
1TXTEljg7aPdPE73htyQi5k3jo8oIuM1A	iqosa	Загальна	2025	Протокол зустрічі 12.11.2025.docx
1MX_8Qf4cg6H0uvg0T-DxTzxYQmY1CZer	бойові-птахи-україни-тов-warbirds	Загальна	0	Протокол зустрічі 12.12.docx
1jSM4ZuIF97v-u3L1EAWmnkdNRM0C8f0i	atmosfera	Загальна	2026	Протокол зустрічі 13.01.2026.docx
1Qg5g6x_niCgk0U-YPX53c2oC6FUAHCBz	bixter-work	Загальна	2026	Протокол зустрічі 13.05.2026.docx
1pewjSBLj9QVsM-kOW56rcR1P_OS9e6WL	ярослав	Загальна	2026	Протокол зустрічі 13.05.2026.docx
1yXajNuv2WaV4STFMT9SuVAqvMGaW2zdw	bixter-work	Загальна	2026	Протокол зустрічі 14.01.2026.docx
1C43IMpJuXPCj0y8hVqQQ7PnBRiwhWvUx8_jx-Io1wRE	пп-геральдика	Загальна	2024	Протокол зустрічі 14.03.2024.docx
13unAi-NtP95vKAOl8GMyKZcu0qntF3ThNOrAnxt_dN0	rse-s-r-o-чехія	Фінанси	2025	Протокол зустрічі 14.04.2025. Вимоги до виробництва, бухобліку та P&L.docx
1Je0sKt9DzyMeRjWxeOWoLNLis9QhAZ4yGOTdHP3VcbM	медікус	Загальна	2025	Протокол зустрічі 14.05.2025.docx
15sD0GXxyje6Jmw3U0ssGjZ6dqZcdkSujcCD07CF5rdc	revolution	Демонстрація	0	Протокол зустрічі 14.05. Тема презентація плану проекта.docx
1V5jiOlOgBg_4rNTGigc3K7J9giXczT61EbiAs8b_5Xc	iqosa	Загальна	2025	Протокол зустрічі 14.10.2025.docx
18uK9oSruJyl_y948KaQ_mJ_bELBxnECe	bixter-work	Загальна	2026	Протокол зустрічі 15.05.2026.docx
1ob7jWNrdvDVdv-wEcTfxMs7FO2JKqA8R	bixter-work	Загальна	2025	Протокол зустрічі 15.10.25.docx
1pvjn2_xk2NHMhWsdatQ-CknGAIGOsAPR	atmosfera	Загальна	2026	Протокол зустрічі 16.02.2026.docx
1E5f7CyNrX6d8cw41tqxEu8uldz_Hw8NImStilZaxy9w	2-архів	Загальна	2024	Протокол зустрічі 16.10.2024 - Фіналізація питань по номенклатурі.docx
1aDewz_43KFZkvY8QP7_MZb68QimAfOd59k_QhWg3RFs	енергобезпека-груп	Загальна	0	Протокол зустрічі 17.02.docx
1-NBcBem0LxUJ0W1Q1f-A_q2Br_B8t52gkQj32zHXCeM	тов-віп-принт	Загальна	2024	Протокол зустрічі_17.06.2024.docx
1gZ-1bl8DJlTXyac4PwFTAvzC8Px7kNKT	бойові-птахи-україни-тов-warbirds	Загальна	0	Протокол зустрічі 17.12.docx
1xYZm9V-YoJMb6z-Qr6NVQrDWagap2XiE	bixter-work	Загальна	2026	Протокол зустрічі 18.05.2026.docx
1jsBFv5BOLZr3efvCK2NW_l5QnVmgXOAm	iqosa	Загальна	2025	Протокол зустрічі 18.11.2025.docx
1L3abJV5_1kr0bfxswfhqKl-bW2WLIvmpY2AaEUXUM94	енергобезпека-груп	Загальна	0	Протокол зустрічі 19.02.docx
1yPoqkGOMJ0Qdnb7jpBRArTsYt9Lh3v4s	bixter-work	Загальна	2026	Протокол зустрічі 19.03.2026.docx
1zBT_BRTvH8FisK-6ash8g_Xpb57hctqj	iqosa	Загальна	2025	Протокол зустрічі 19.11.2025.docx
1jp9xa6EyEv_j6RnD9QbBDGpwFg5U2oMI	bixter-work	Загальна	2026	Протокол зустрічі 20.01.2026.docx
1-sHHClLEnDF32CMUmZqKqojZv2ejbwLQ	iqosa	Загальна	2026	Протокол зустрічі 20.04.2026.docx
15-US5SPBAaCRN74FCPZ6n7ut1kmFPWq9	ярослав	Загальна	2026	Протокол зустрічі 20.05.2026.docx
1HGnqcrAvgFajb-WjPb25VGhlzbWOUk_TGEgIMRN-FYc	тов-стар-світ-юа-логістика	Загальна	2024	Протокол зустрічі 2024-02-12. Документи для обміну, Номенклатура.docx
1v-UHfLZNVQB6TuW13IFSj9pVsaiTh7Xw	consolidator-llc	Загальна	2025	Протокол зустрічі_2025_04_07.docx
1JunQ5xaEoYZFMB4clMesyLjZl6GoWwo57hhFhX2yKYA	iqosa	Загальна	2025	Протокол зустрічі 21.10.2025.docx
13keJVQYTdRoHWZwIQKyjv3Z8J2_KoiyS	бойові-птахи-україни-тов-warbirds	Загальна	0	Протокол зустрічі 21.11.docx
1QcMJRA9RrOEbX5cRoatJQ1ul5iVweOtQ	atmosfera	Загальна	2026	Протокол зустрічі 22.01.2026.docx
1YF0skGJsM6PvN_jVWSeXKgR1JZYNYtphVuVspLu61pc	revolution	Загальна	0	Протокол зустрічі 22.04. Тема Як працює CRM.docx
1_vmVvEZs56kK_LNXW2NwT0jQiDxfKRr5az5-72_xBRg	2-архів	Загальна	2024	Протокол Зустрічі 22.05.2024.docx
1BebzXjHrMRhilrWt8BELxCNDiT5mgKpFVo9PNgnzv0o	iqosa	Загальна	2025	Протокол зустрічі 22.10.2025.docx
1AJmj53NzZoQJQwOiUqrdfq2YciSwC3HB	bixter-work	Загальна	2025	Протокол зустрічі 22.12.2025.docx
1n08XwBMCFrVA-XqOqijvH2Kte-mXHs1z	atmosfera	Загальна	2026	Протокол зустрічі 23.01.2026.docx
1M5_eNM8D_uw-rFxZrGc1hCfjUJPFUkan	ярослав	Загальна	2026	Протокол зустрічі 23.04.2026.docx
1WG_VVM481SYu5KteTC3il8FHEGX9k4b5	bixter-work	Загальна	2025	Протокол зустрічі 23.12.2025.docx
15RFpOGMwV7NiGXVr-h9Xeey3u00Op10I	bixter-work	Загальна	2026	Протокол зустрічі 24.02.2026.docx
1YImsGiw3tSB4eQTAcUbPWWoJwQqrxJei	bixter-work	Загальна	2026	Протокол зустрічі 24.03.2026.docx
1-XmdH9_fHjoyIP84p4JyQHKGEA1jrHN4	bixter-work	Загальна	2025	Протокол зустрічі 24.10.25.docx
1_Kti-SSCmWovOwZ6A2KFdA5s1qoH1I4i	iqosa	Загальна	2025	Протокол зустрічі 24.11.2025.docx
1RRZsPaNNLEcnrJODjEi7Lvwgn-FU-WPK	atmosfera	Загальна	2026	Протокол зустрічі 26.01.2026.docx
1w9oiT-lA57I_7_jadZ1FoJySuYJOqch1	atmosfera	Загальна	2026	Протокол зустрічі 26.01.2026.docx
1fIRXbYjXMgZdMJfSNKl29sDdvjxElDi7FzdX_sMKFsc	yodezeen	Загальна	0	Протокол зустрічі 26.03.docx
1I5ccXAYU0oPom3t5o4Hz4RRV2ue3sR-1	бойові-птахи-україни-тов-warbirds	Загальна	0	Протокол зустрічі 26.11.docx
1kBeeO1Fig_UzzZWnofGCivGEX4lPQAZZ	atmosfera	Загальна	2026	Протокол зустрічі 27.01.2026.docx
1wnDJbbIBjz1DAZiu7gxBOb8xmvbOKVkT	atmosfera	Загальна	2026	Протокол зустрічі 27.01.2026.docx
1JXxdPWUyP1tAaa3r3WPtoUg5e5uROBx3	bixter-work	Загальна	2026	Протокол зустрічі 27.02.2026.docx
15PFmokjOYS--QXE0L_r2onbOevB5CJOv	bixter-work	Загальна	2026	Протокол зустрічі 27.05.2026.docx
17K2tuWbYnOHY78LFaeiKjT7RXbJ88H-7	iqosa	Загальна	2026	Протокол зустрічі 27.05.2026.docx
1xYkBPnydBHEdItxuHYWhTHqixDHM432a	ярослав	Загальна	2026	Протокол зустрічі 27.05.2026.docx
1PE_dX7RWMNrF35W0ddZ8F4neNkoJtfhr	bixter-work	Загальна	2025	Протокол зустрічі 27.11.2025 .docx
1_lwrblQyYeGBkGDWsOztRXCjF4NNhGCT	bixter-work	Загальна	2026	Протокол зустрічі 28.05.2026.docx
1cdxE-nAqbGWi-vanEL0kXNe4-G7QjdCIo_z4t89b-hk	iqosa	Загальна	2025	Протокол зустрічі 28.10.2025.docx
1odHK5SY0jiqiEhee-FKUM-zMC6WgbkMP	bixter-work	Загальна	2026	Протокол зустрічі 29.01.2026.docx
1EQ9QVT2yMsq7oQDSOtL3OFozakOs63ZGy4CHUSo7lqw	2-архів	Загальна	2024	Протокол зустрічі. 29.02.2024.docx
1JEJmLt8wurSerVW1QXeeIYXvJE-kTi9gV2eZkwsKBQI	revolution	Загальна	0	Протокол зустрічі 29.04. Тема Як працює CRM 2 частина.docx
17wX2zuzmH7wQXMLBIWHzffcwVKs8EwoJQx7FiZXiKqQ	iqosa	Загальна	2025	Протокол зустрічі 29.09.2025.docx
1INjpBgmumH5G-dUHctYeE61f_Im-hKCW	бойові-птахи-україни-тов-warbirds	Загальна	0	Протокол зустрічі 29.12.docx
1NMVVn8QO3M6IdEKmNw7xMJMlz8-EMOo5	atmosfera	Загальна	2026	Протокол зустрічі 30.01.2026.docx
17Z4phsNo_IPjorCZPLAW6L2Sq4avH6dc7LM01fkpljo	тов-стар-світ-юа-логістика	Загальна	0	Протокол зустрічі. CRM, Продажі.docx
15X_ixCozQUEbwJWUw1zi58iQwSX6ZxpBilYWfI75DyU	consolidator-llc	Загальна	0	Протокол зустрічі.docx
1X4jL0dumCeJX3bHmHV8aj9w5kcvtfhOumRvNrPTp7OY	consolidator-llc	Загальна	0	Протокол зустрічі.docx
1O13wObhv9A8Stq1FtzqGTKEO6q_JcFcEPvHOaVrr64Q	consolidator-llc	Загальна	0	Протокол зустрічі.docx
1CqWVGiMB7K0ZdOGANGdNKAaikjdrAENpxgT9xzRSyCc	consolidator-llc	Загальна	0	Протокол зустрічі.docx
1DeI1MV1-wTDRXESI0qR5i3B-bN7P3KXlSq3EQE7Ouhc	consolidator-llc	Загальна	0	Протокол зустрічі.docx
19yDxYOjD3JWQWo0heL7-_MmuScHYm-td	bixter-work	Загальна	0	Протокол зустрічі.docx
1T9izfee84PPbkTiAe5G33u-0Dn0EEQpe	bixter-work	Загальна	0	Протокол зустрічі.docx
1ebZAquNBAjKSKbZ8A2qot9ta0eqoQD9q	bixter-work	Загальна	0	Протокол зустрічі.docx
18XW7rR4zxtTCmlRI6kTHXe_qB_cxWJs9	bixter-work	Загальна	0	Протокол зустрічі.docx
1iY87djPfQNkUImY5Zt1u-cVWeNTzFUuq	bixter-work	Загальна	0	Протокол зустрічі.docx
1H8yR9LMwEXhwcMioC9oCjuvLp6K2ydYo	bixter-work	Загальна	0	Протокол зустрічі.docx
1tNhFnMf8tCbeyugYrsuJDiUlOKisBZcE	bixter-work	Загальна	0	Протокол зустрічі.docx
1TVutemy4U8uWc4HQra2U4TlMvGFtQKU0	bixter-work	Загальна	0	Протокол зустрічі.docx
1Fnqqz65C1QC84OSl53y7AZwkJkAmh0jIAAnl2vT-WgY	yodezeen	Загальна	0	Протокол зустрічі.docx
1LfRwJVimPf0ugffVKkPqRXP3-z9Uza-cR2ZciRLJ4-Y	yodezeen	Загальна	0	Протокол зустрічі.docx
1s_vUNOMHsnnCUJ_CNtITFTiJ2sG6HHyk28TtKFWuhso	yodezeen	Загальна	0	Протокол зустрічі.docx
1B7F7w8w_KAP91BYPHJe-J2J5lUXQKIJoruBIfRV0lRA	yodezeen	Загальна	0	Протокол зустрічі.docx
1ZcbmcQnRHrTvpBem5Q6FsR58kZAMtaQPdR6E3vAXfqg	yodezeen	Загальна	0	Протокол зустрічі.docx
1PShE911I7Si0b8JGT8VK8SBVnLEUsCK5iKOT3NAn654	пп-геральдика	Загальна	0	Протокол зустрічі.docx
1Ifb9JOLzN3dfwES_BvUgzABW7Vuthb_lZwC1TLmDdpE	yodezeen	Загальна	0	Протокол зустрічі.docx
1ftTirmM4RVzNj1ePdH3VRpA2D_lHzoNxOfr0BdRh4NU	yodezeen	Загальна	0	ПРОТОКОЛ зустрічі .docx
1g9UQSxaIk9LbCQMYNfQ3dQ7ERBi_hVNlq_HA4lc5Xuo	yodezeen	Загальна	0	ПРОТОКОЛ зустрічі .docx
